normal_image src,hover_image src,lazy_href,lazy_href href,part_number 2,title,key_details,key_details 2,key_details 3,key_details 4,price,save,percent-box,final-price,ships,text 2,text 3,text 4,bv_main_container href,bv_stars_svg_no_wrap href,bv_text,bv_text 2,key_details 5,key_details 6,key_details 7,key_details 8,key_details 9,key_details 10,key_details 11,key_details 12,ellip,morelink,morelink href,key_details 13,key_details 14,key_details 15
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTk0MDV8aW1hZ2UvanBlZ3xoYzkvaDg3LzEyMTE1OTU1NjQ2NDk0LmpwZ3wzMjEyNWY3NDI1MzBmMzVlNTc4ODMzOWE2YmY3MzhjYWJkOTE3OWQwNThjNDRkM2I0OThjODU1ZDgxNmJmMTAy/B8C0B12F-5C7A-4A65-80F3-36650D6BE31E.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTk0MDV8aW1hZ2UvanBlZ3xoYzkvaDg3LzEyMTE1OTU1NjQ2NDk0LmpwZ3wzMjEyNWY3NDI1MzBmMzVlNTc4ODMzOWE2YmY3MzhjYWJkOTE3OWQwNThjNDRkM2I0OThjODU1ZDgxNmJmMTAy/B8C0B12F-5C7A-4A65-80F3-36650D6BE31E.jpg,Phoozy - case for tablet / notebook,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/78061025,78061025,Key Details,"Phoozy - Case for tablet / notebook - Chromium Thermal Barrier - realtree mako - 13""","Phoozy - Case for tablet / notebook - Chromium Thermal Barrier - realtree mako - 13""",,,,,,$69.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,,,,,,,,,,,,,,,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8ODM4M3xpbWFnZS9qcGVnfGgzYi9oZWIvMTIwNjQ5ODYwNzEwNzAuanBnfGI5ZTk1YzY3NTdmYTdjOTFkZjkzNzU0NjBkNjc5Njc2MTNjZGEzYzVlNTIwNGNlZjRiNDVlYTYwMzY5MjljZmY/596589EE-30B3-4CF1-B6AA-534A52FDC0EE.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8ODM4M3xpbWFnZS9qcGVnfGgzYi9oZWIvMTIwNjQ5ODYwNzEwNzAuanBnfGI5ZTk1YzY3NTdmYTdjOTFkZjkzNzU0NjBkNjc5Njc2MTNjZGEzYzVlNTIwNGNlZjRiNDVlYTYwMzY5MjljZmY/596589EE-30B3-4CF1-B6AA-534A52FDC0EE.jpg,Phoozy Capsule - case for tablet / notebook,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/78061023,78061023,Key Details,"The Chromium Thermal Barrier is adapted from the NASA technology that protects astronauts, electronics and satellites in the extreme conditions of space.IP66 water-resistance rating protects your tablet from rain, snow, spills and water.The Impactor Core 2.0 delivers military-grade shock protection to absorb impacts and help reduce damages caused by accidentally bumping.Sleek, slim, lightweight design easily slides inside other bags or use the included adjustable, quick-release shoulder strap","The Chromium Thermal Barrier is adapted from the NASA technology that protects astronauts, electronics and satellites in the extreme conditions of space.IP66 water-resistance rating protects your tablet from rain, snow, spills and water.The Impactor Core 2.0 delivers military-grade shock protection to absorb impacts and help reduce damages caused by accidentally bumping.Sleek, slim, lightweight design easily slides inside other bags or use the included adjustable, quick-release shoulder strap",,,,,,$69.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,,,,,,,,,,,,,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/sleeves/78061023,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTAyOXxpbWFnZS9qcGVnfGg0OS9oMDQvMTE2MDc5MTU4MjMxMzQuanBnfDIwYTVmMmE1NjY3MDkyZDg3MWE1ODEyNGI0Zjg3OWIwM2VmYzNhNWZmYTI4MWJhOWNiMzA5ODljNGZkYjc2ZWM/E11DD187-2AA3-4BF0-895E-169AC426F421.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTAyOXxpbWFnZS9qcGVnfGg0OS9oMDQvMTE2MDc5MTU4MjMxMzQuanBnfDIwYTVmMmE1NjY3MDkyZDg3MWE1ODEyNGI0Zjg3OWIwM2VmYzNhNWZmYTI4MWJhOWNiMzA5ODljNGZkYjc2ZWM/E11DD187-2AA3-4BF0-895E-169AC426F421.jpg,ECOSMART BACKPACKSPRUCE 15.6IN CASE,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78004212,78004212,,,,,,,,,$74.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78004212,[object Object],3.7,(6),,,,,,,,,,,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzYxMnxpbWFnZS9qcGVnfGgwNS9oYmUvMTA2MDA5MzU2ODYxNzQuanBnfDQwZjFiNGU5ZmZlYjAxZDgyYjM0ODdjZmI0Yzc2ZWZmMjE1MTVhNDA5NjY4Y2Y1NzNhZjM3NjhiMGU2ZThlZWM/CDD02553-6A29-400B-8BA3-1F33593808A7.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTMwMXxpbWFnZS9qcGVnfGhlNS9oNDQvMTE2MDIwNDAxMjc1MTguanBnfDEyMTc4YTZmM2JlYWZlMzY5OWM0ZTUzYjVlOGNjZWJlNmU4YzkxNDVjZjNjZTkyODA4MjdiZDM3ZjUzMjc0ZjI/D1BDC938-BB68-4581-8AF3-EC6B1CE91E91.jpg,16IN METRO ROLLING LAPTOP      CASE,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/roller-cases/78000324,78000324,Key Details,Extended compartment space for those who pack expecting the unexpected.,"On the road and on the go, rolling cases provide comfort those who need to keep everything at arms length. Combine with one of our trolley-strap equipped bags for the ultimate in versatility.","Zipdown workstation includes pen loops, business card holder, zippered pocket, cell phone pocket and large pouch to store additional accessories; large storage space for other office essentials or clothing for an overnight stay",,,,,$79.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/roller-cases/78000324,[object Object],2.9,(9),Extended compartment space for those who pack expecting the unexpected.,"On the road and on the go, rolling cases provide comfort those who need to keep everything at arms length. Combine with one of our trolley-strap equipped bags for the ultimate in versatility.","Zipdown workstation includes pen loops, business card holder, zippered pocket, cell phone pocket and large pouch to store additional accessories; large storage space for other office essentials or clothing for an overnight stay",,,,,,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/roller-cases/78000324,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI4ODZ8aW1hZ2UvanBlZ3xoMTUvaDU5LzExNjA2ODk3Mjk1MzkwLmpwZ3xiZmZmOWFhNWIyZjM5MDBhZGViMGJkZGExMGQwYWFmNjE5MTExNzc0NGIwZjhkMjFiNTRmNjcyMTQzODNiOWQ3/AC0760BA-3F81-48CD-A123-9480A9EAD080.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI4ODZ8aW1hZ2UvanBlZ3xoMTUvaDU5LzExNjA2ODk3Mjk1MzkwLmpwZ3xiZmZmOWFhNWIyZjM5MDBhZGViMGJkZGExMGQwYWFmNjE5MTExNzc0NGIwZjhkMjFiNTRmNjcyMTQzODNiOWQ3/AC0760BA-3F81-48CD-A123-9480A9EAD080.jpg,Sandy Lisa St. Tropez Mini - backpack for tablet,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78011409,78011409,Key Details,"2 side pockets for your sunglasses, cell phone and water bottle",Internal zippered pocket to store your valuables,"Dedicated cell phone pocket, credit card and pen holders along with a large internal compartment for all your personal items",Padded shoulder straps and a loop to hang your backpack for added convenience,$84.99,save $5.00,5% off,$79.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,,,,,Sandy Lisa signature hardware,,,,"2 side pockets for your sunglasses, cell phone and water bottle",Internal zippered pocket to store your valuables,"Dedicated cell phone pocket, credit card and pen holders along with a large internal compartment for all your personal items",Padded shoulder straps and a loop to hang your backpack for added convenience,,,,Sandy Lisa signature hardware,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI1MzF8aW1hZ2UvanBlZ3xoODcvaDEwLzExNjA3NTA5OTI1OTE4LmpwZ3wwNTkxY2U5NzZhZmYwYzgyYzYzZGEzNGMzMDZkOWU4MDBhNDBiNmY0Yjc0MmVlM2EyOWU1MTg1MWI5NzRmM2U5/41EF89FA-793D-4551-BC2E-31D6C0C4A561.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI1MzF8aW1hZ2UvanBlZ3xoODcvaDEwLzExNjA3NTA5OTI1OTE4LmpwZ3wwNTkxY2U5NzZhZmYwYzgyYzYzZGEzNGMzMDZkOWU4MDBhNDBiNmY0Yjc0MmVlM2EyOWU1MTg1MWI5NzRmM2U5/41EF89FA-793D-4551-BC2E-31D6C0C4A561.jpg,Targus Revolution Checkpoint-Friendly Topload Case notebook carrying case,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/78004564,78004564,Key Details,"Designed to fit laptops up to 15.6""",Designed to fit a range of laptops with screens up to 15.6 in size; including models with an extended battery.,The traditional top loading case allows it's owner to effortlessly access their laptop through the semi-opened compartment at the top of the case without exposing the contents of the bag.,Exterior constructed of Nylon; front panel constructed with 2550D Military Grade Ballistic nylon; textured metal zipper pulls with differentiated rubberized TSA,,,,$94.99,Ships FREE in 1-3 business days,Earn,$2,in Rewards,,,,,,,,,"Designed to fit laptops up to 15.6""",Designed to fit a range of laptops with screens up to 15.6 in size; including models with an extended battery.,The traditional top loading case allows it's owner to effortlessly access their laptop through the semi-opened compartment at the top of the case without exposing the contents of the bag.,Exterior constructed of Nylon; front panel constructed with 2550D Military Grade Ballistic nylon; textured metal zipper pulls with differentiated rubberized TSA,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/briefcases-toploads/78004564,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTc5NXxpbWFnZS9qcGVnfGgzMS9oMWUvMTE2MDA2NzM4OTg1MjYuanBnfDBmMWQ4OGNhOTUwNzQ5ZWFjZmQ0YWVlZTRmZTliNjQzNjAwZDVmNWEzM2RjNzIwYTdkY2I5Zjc2OWE2NDFiZGY/8E33FA03-8FFC-4EFC-88E6-756813BD1F85.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTc5NXxpbWFnZS9qcGVnfGgzMS9oMWUvMTE2MDA2NzM4OTg1MjYuanBnfDBmMWQ4OGNhOTUwNzQ5ZWFjZmQ0YWVlZTRmZTliNjQzNjAwZDVmNWEzM2RjNzIwYTdkY2I5Zjc2OWE2NDFiZGY/8E33FA03-8FFC-4EFC-88E6-756813BD1F85.jpg,15IN NEWPORT BACKPACK BLACK    CASE,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78010642,78010642,,,,,,,,,$99.99,Ships FREE in 1-3 business days,Earn,$3,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78010642,[object Object],4.7,(13),,,,,,,,,,,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8ODc0NnxpbWFnZS9qcGVnfGgxOC9oY2EvMTE2MDI2NTk0NDI3MTguanBnfGI1NDMxMWU1MDZiY2Y4OGNmYjUyYzQ3ZTEyYzg0ZTUxNTcxMzI0OTc5ZmFmOGMyYTg5MjhlZWE2ZjczZDg2YmU/1A029F10-4DE4-422A-851B-DC23CACE88B6.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8ODc0NnxpbWFnZS9qcGVnfGgxOC9oY2EvMTE2MDI2NTk0NDI3MTguanBnfGI1NDMxMWU1MDZiY2Y4OGNmYjUyYzQ3ZTEyYzg0ZTUxNTcxMzI0OTc5ZmFmOGMyYTg5MjhlZWE2ZjczZDg2YmU/1A029F10-4DE4-422A-851B-DC23CACE88B6.jpg,156 MOBILE VIP BACKPACK,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78010650,78010650,Key Details,SafePort Sling protects your laptop in case of drops,Trolley strap easily attaches to your rolling luggage,File compartment with convertible floor expands in length to accommodate your larger documents and files,Weather-resistant base protects contents from the elements,,,,$99.99,Ships FREE in 1-3 business days,Earn,$3,in Rewards,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78010650,[object Object],4.3,(7),SafePort Sling protects your laptop in case of drops,Trolley strap easily attaches to your rolling luggage,File compartment with convertible floor expands in length to accommodate your larger documents and files,Weather-resistant base protects contents from the elements,"Extra-large pocket with water-resistant coating stores chargers, toiletries, and more","Extra-large pocket with water-resistant coating stores chargers, toiletries, and more",Contoured design makes it comfortable to carry,Contoured design makes it comfortable to carry,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78010650,Water bottle pocket lies flush against the bag when it's not in use,S,Water bottle pocket lies flush against the bag when it's not in use
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTk1OHxpbWFnZS9qcGVnfGgyNi9oOWQvMTE2MDAyMjQ4Nzg2MjIuanBnfDhmYzM2MDQ0OWYwN2YyZTg5YzY0MjdkOGQ4N2MzM2NkNTQ0MGRjMjZjNjUzOWRkNDcxOWM2Y2YyYTg2MjQwZDI/47557EED-9BB1-426C-AD39-C688B1D19360.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8OTk1OHxpbWFnZS9qcGVnfGgyNi9oOWQvMTE2MDAyMjQ4Nzg2MjIuanBnfDhmYzM2MDQ0OWYwN2YyZTg5YzY0MjdkOGQ4N2MzM2NkNTQ0MGRjMjZjNjUzOWRkNDcxOWM2Y2YyYTg2MjQwZDI/47557EED-9BB1-426C-AD39-C688B1D19360.jpg,15IN BLU NEWPORT DRAWSTRING    CASE,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78014811,78014811,,,,,,,,,$102.99,Ships FREE in 1-3 business days,Earn,$3,in Rewards,,,,,,,,,,,,,,,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTAwNDl8aW1hZ2UvanBlZ3xoYWIvaGMyLzEyMTA4MTEyMTk5NzEwLmpwZ3xmOGVmZThjMDIzZjQ5ZjI4N2YzMTY3NWQ4MmVkNTIyZDA4YjI1YWYwOWYzZGY5N2YzNjllN2EzMDhhZDJkNmI1/D964AABA-4B86-4B56-8DFC-B3D9C28EA60C.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTAwNDl8aW1hZ2UvanBlZ3xoYWIvaGMyLzEyMTA4MTEyMTk5NzEwLmpwZ3xmOGVmZThjMDIzZjQ5ZjI4N2YzMTY3NWQ4MmVkNTIyZDA4YjI1YWYwOWYzZGY5N2YzNjllN2EzMDhhZDJkNmI1/D964AABA-4B86-4B56-8DFC-B3D9C28EA60C.jpg,ECO STYLE Jet Set Smart Backpack notebook carrying backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78063280,78063280,Key Details,"Smart design will fit laptops up to 17.3""",Dedicated iPad / Tablet compartment,Built-in USB charging port with cable to recharge your electronic devices,No need to remove laptop as checkpoint friendly feature meets TSA requirements and allows for a quick and easy x-ray scan,,,,$119.99,Ships FREE in 1-3 business days,Earn,$3,in Rewards,,,,,Vault compartment to protect your valuables,"Workstation includes a key fob, cell phone pocket, pen/pencil holders, business and credit cardholders",Pass through strap allows to easily attach to a rolling case,Ruggedized,"Smart design will fit laptops up to 17.3""",Dedicated iPad / Tablet compartment,Built-in USB charging port with cable to recharge your electronic devices,No need to remove laptop as checkpoint friendly feature meets TSA requirements and allows for a quick and easy x-ray scan,...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78063280,Vault compartment to protect your valuables,"Workstation includes a key fob, cell phone pocket, pen/pencil holders, business and credit cardholders",Pass through strap allows to easily attach to a rolling case
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTA2MzJ8aW1hZ2UvanBlZ3xoZWQvaGRkLzExNjA4MDA4Njg3NjQ2LmpwZ3xjMjBjY2VlODM0MjFkZDNmMGQ2YTFlZDlmOTRhZmM0MDgzNTNiODk2MjIxY2ExMWFlM2FkZjk4MmE5ODljODM0/F2D0C328-24A8-4F49-A9A3-6A1FBFE63C35.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTA2MzJ8aW1hZ2UvanBlZ3xoZWQvaGRkLzExNjA4MDA4Njg3NjQ2LmpwZ3xjMjBjY2VlODM0MjFkZDNmMGQ2YTFlZDlmOTRhZmM0MDgzNTNiODk2MjIxY2ExMWFlM2FkZjk4MmE5ODljODM0/F2D0C328-24A8-4F49-A9A3-6A1FBFE63C35.jpg,STM Myth notebook carrying backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78011570,78011570,Key Details,"SlingTech suspends laptop away from edge of the pack, isolating it from the bump zone",Remarkable CableReady system lets you charge on-the-go with cords out of sight,"AirPod pocket offers quick, easy access to your wireless headphones","Dedicated place to keep ear buds safely stowed, corralled, and untangled",,,,$119.95,Ships FREE in 1-3 business days,Earn,$3,in Rewards,,,,,Fleece-lined laptop section cradles your tech gear,"ComfortCarry harness features ergonomic curved fit, provides ideal weight distribution",TPU coated webbing handles with rivets ensures du,,"SlingTech suspends laptop away from edge of the pack, isolating it from the bump zone",Remarkable CableReady system lets you charge on-the-go with cords out of sight,"AirPod pocket offers quick, easy access to your wireless headphones","Dedicated place to keep ear buds safely stowed, corralled, and untangled",...,See More Details,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78011570,Fleece-lined laptop section cradles your tech gear,"ComfortCarry harness features ergonomic curved fit, provides ideal weight distribution",TPU coated webbing handles with rivets ensures du
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjAxNzd8aW1hZ2UvanBlZ3xoZTgvaGRmLzEyMTA4ODI5MDk4MDE0LmpwZ3xmMjg5Njc5MGI2N2NkNmVjZTRmNTRiNjRhM2FjOTJkM2VhMWY1YzgxNDBkOTM2OTM5ZjNlODcwMWUyNDEwNmQy/CDE038F4-AE00-4250-81BD-727627AB46F5.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjAxNzd8aW1hZ2UvanBlZ3xoZTgvaGRmLzEyMTA4ODI5MDk4MDE0LmpwZ3xmMjg5Njc5MGI2N2NkNmVjZTRmNTRiNjRhM2FjOTJkM2VhMWY1YzgxNDBkOTM2OTM5ZjNlODcwMWUyNDEwNmQy/CDE038F4-AE00-4250-81BD-727627AB46F5.jpg,Sandy Lisa Soho - notebook carrying backpack,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/backpacks/78063207,78063207,Key Details,"Padded compartment for 13"" laptop + iPad/tablet",Front zippered pocket and two side pockets,Internal compartment for all personal items,Sandy Lisa's signature hardware,,,,$129.99,Ships FREE in 1-3 business days,Earn,$3,in Rewards,,,,,,,,,"Padded compartment for 13"" laptop + iPad/tablet",Front zippered pocket and two side pockets,Internal compartment for all personal items,Sandy Lisa's signature hardware,,,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI5MzV8aW1hZ2UvanBlZ3xoZGMvaDczLzEyMTA4NjkxNzM0NTU4LmpwZ3w0Y2I0OGVmZGI3YzA2Njc2MjU3MmQ1MWRlM2M4ZDJiZTBlODNmZWE3Yzc4Y2I2YzJjNjVjODI3ZmY1Y2ZjMjZj/4BAEF493-1517-4765-AEEC-18C544B8D28A.jpg,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTI5MzV8aW1hZ2UvanBlZ3xoZGMvaDczLzEyMTA4NjkxNzM0NTU4LmpwZ3w0Y2I0OGVmZGI3YzA2Njc2MjU3MmQ1MWRlM2M4ZDJiZTBlODNmZWE3Yzc4Y2I2YzJjNjVjODI3ZmY1Y2ZjMjZj/4BAEF493-1517-4765-AEEC-18C544B8D28A.jpg,ECO STYLE Tech Exec Ultra Rolling - notebook carrying case,https://www.lenovo.com/us/en/p/accessories-and-software/cases-and-bags/roller-cases/78063282,78063282,Key Details,Premium design,Dedicated padded mobile printer compartment,Signature hardware,5-stage interlocking handle,,,,$179.99,Ships FREE in 1-3 business days,Earn,$5,in Rewards,,,,,Ruggedized top handle,,,,Premium design,Dedicated padded mobile printer compartment,Signature hardware,5-stage interlocking handle,,,,Ruggedized top handle,,
