Title,Title_URL
Nike Boys’ Woven Fleece Allover Script Print Shorts                                                                           ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-woven-fleece-allover-script-print-shorts?sku=black-large
Nike Boys’ Sportswear Summer Boxy Graphic T-shirt                                                                             ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-summer-boxy-graphic-t-shirt?sku=white-x-small
Nike Boys’ Sportswear Beach Flamingo Graphic T-shirt                                                                          ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-beach-flamingo-graphic-t-shirt?sku=black-medium
Nike Boys' Beach Brandmark Graphic T-shirt                                                                                      ,https://www.academy.com/shop/pdp/nike-boys-beach-brandmark-graphic-t-shirt?sku=black-x-small
adidas Girls' Print Woven Shorts                                                                                                ,https://www.academy.com/shop/pdp/adidas-girls-print-woven-shorts?sku=light-green-x-large
adidas Girls' Unite Crossover Short Sleeve Graphic T-shirt                                                                      ,https://www.academy.com/shop/pdp/adidas-girls-unite-crossover-short-sleeve-graphic-t-shirt?sku=white-large
adidas Girls' Lapped Heather Racerback Tank Top                                                                                 ,https://www.academy.com/shop/pdp/adidas-girls-lapped-heather-racerback-tank-top?sku=grey-large
Nike Men’s OC Art LCBB 2 Basketball T-shirt                                                                                   ,https://www.academy.com/shop/pdp/nike-men%E2%80%99s-oc-art-lcbb-2-basketball-t-shirt?sku=lt-armory-blue-large
Nike Men’s OC Art LCBB 1 Basketball T-shirt                                                                                   ,https://www.academy.com/shop/pdp/nike-men%E2%80%99s-oc-art-lcbb-1-basketball-t-shirt?sku=white-xxxx-large
Nike Women's Tempo Americana Plus Print Running Shorts                                                                          ,https://www.academy.com/shop/pdp/nike-womens-tempo-americana-plus-print-running-shorts?sku=black-1x
Nike Women's NY Gingham Yoga Shorts                                                                                             ,https://www.academy.com/shop/pdp/nike-womens-ny-gingham-yoga-shorts?sku=white-yellow-medium
Nike Women's Dri-FIT Indy Icon Clash Strappy Low-Support Sports Bra                                                             ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-indy-icon-clash-strappy-low-support-sports-bra?sku=gray-medium
Nike Women's Dri-FIT Indy Rainbow Ladder Light-Support Sports Bra                                                               ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-indy-rainbow-ladder-light-support-sports-bra?sku=black-medium
Nike Women’s Plus Size Swoosh Icon Sports Bra                                                                                 ,https://www.academy.com/shop/pdp/nike-women%E2%80%99s-plus-size-swoosh-icon-sports-bra?sku=iced-lilac-light-violet-2x
Under Armour Men's UA Tech™ Big Logo Short Sleeve T-shirt                                                                     ,https://www.academy.com/shop/pdp/under-armour-mens-ua-tech%E2%84%A2-big-logo-short-sleeve-t-shirt?sku=black-x-small
Under Armour Women's Play Up 3.0 Geo Print Shorts 3 in                                                                          ,https://www.academy.com/shop/pdp/under-armour-womens-play-up-30-geo-print-shorts-3-in?sku=black-large
Under Armour Women's Play Up 3.0 Geo Shorts 3 in                                                                                ,https://www.academy.com/shop/pdp/under-armour-womens-play-up-30-geo-shorts-3-in?sku=black-large
Under Armour Women's UA Knockout Geo Tank Top                                                                                   ,https://www.academy.com/shop/pdp/under-armour-womens-ua-knockout-geo-tank-top?sku=white-large
Under Armour Women's Crossback Graphic Medium Support Sports Bra                                                                ,https://www.academy.com/shop/pdp/under-armour-womens-crossback-graphic-medium-support-sports-bra?sku=black-large
adidas Women's Tie-Dye Effect Tights                                                                                            ,https://www.academy.com/shop/pdp/adidas-womens-tie-dye-effect-tights?sku=blue-large
adidas Women's Techfit Volleyball Shorts 5 in                                                                                   ,https://www.academy.com/shop/pdp/adidas-womens-techfit-volleyball-shorts-5-in-?sku=white-large
Under Armour Boys' 4-7 Prototype Shorts 5 to 6.5 in.                                                                            ,https://www.academy.com/shop/pdp/under-armour-boys-4-7-prototype-shorts-5-to-65-in-?sku=green-5-youth
Nike Men's Dri-FIT Slub Seasonal Graphic Training T-shirt                                                                       ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-slub-seasonal-graphic-training-t-shirt?sku=blue-medium
adidas Women's Summer Pack Plus Size Shorts 4 in                                                                                ,https://www.academy.com/shop/pdp/adidas-womens-summer-pack-plus-size-shorts-4-in?sku=pink-light-01-1x
Under Armour Men's HeatGear IsoChill Long Shorts 9 in                                                                           ,https://www.academy.com/shop/pdp/under-armour-mens-heatgear-isochill-long-shorts-9-in?sku=white-xxx-large
Under Armour Men's UA Iso-Chill Leggings                                                                                        ,https://www.academy.com/shop/pdp/under-armour-mens-ua-iso-chill-leggings?sku=navy-large
Under Armour Men's UA Iso-Chill Compression Long Sleeve T-shirt                                                                 ,https://www.academy.com/shop/pdp/under-armour-mens-ua-iso-chill-compression-long-sleeve-t-shirt?sku=white-large
Nike Men's Core Yoga Tank Top                                                                                                   ,https://www.academy.com/shop/pdp/nike-mens-core-yoga-tank-top?sku=black-x-large
Nike Men's Dri-FIT Festival Graphic T-shirt                                                                                     ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-festival-graphic-t-shirt?sku=white-large
Nike Men's Dri-FIT SU21 Graphic Training T-shirt                                                                                ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-su21-graphic-training-t-shirt?sku=dk-grey-heather-medium
Under Armour Men's UA Iso-Chill Compression Short Sleeve T-shirt                                                                ,https://www.academy.com/shop/pdp/under-armour-mens-ua-iso-chill-compression-short-sleeve-t-shirt?sku=blue-bright-01-large
Under Armour Men's Iso-Chill Compression Mock Neck Sleeveless Top                                                               ,https://www.academy.com/shop/pdp/under-armour-mens-iso-chill-compression-mock-neck-sleeveless-top?sku=black-large
