web-scraper-order,web-scraper-start-url,category,category-href,suncat,suncat-href,name
1632289634-998,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Audio Editing Software,https://www.officedepot.com/a/browse/audio-editing-software/N=5+1462072/,SOUND FORGE  Audio Cleaning Lab 3 (Windows)0.0 out of 5 stars.
1632289737-1100,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Utilities Software,https://www.officedepot.com/a/browse/utilities-software/N=5+1462061/,MAGIX PC Check & Tuning 2021 (Windows)0.0 out of 5 stars.
1632289689-1031,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Business Management Software,https://www.officedepot.com/a/browse/business-management-software/N=5+1462065/,MyOrganizer Ultimate 71.0 out of 5 stars. 1 review
1632289824-1206,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Antivirus Software,https://www.officedepot.com/a/browse/antivirus-software/N=5+1462056/,"Norton™ AntiVirus™ Plus, 1 Device, 1-Year Subscription, Auto-Renewal, Download3.9 out of 5 stars. 21 reviews"
1632289428-744,https://www.officedepot.com/a/browse/software/N=5+1462054/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462084/,Desktop Publishing Software,https://www.officedepot.com/a/browse/desktop-publishing-software/N=5+1462086/,Business Card Factory Deluxe 42.8 out of 5 stars. 10 reviews
1632289591-912,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Video Editing Software,https://www.officedepot.com/a/browse/video-editing-software/N=5+1462074/,Nero Video (Windows)0.0 out of 5 stars.
1632289504-787,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Tax Preparation Software,https://www.officedepot.com/a/browse/tax-preparation-software/N=5+1462083/,"H&R Block 2020, Deluxe + State, For PC Download (Windows)4.2 out of 5 stars. 57 reviews"
1632289413-733,https://www.officedepot.com/a/browse/software/N=5+1462054/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462084/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462087/,CorelDRAW Essentials 2021 (Windows)0.0 out of 5 stars.
1632289751-1108,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,System Maintenance Software,https://www.officedepot.com/a/browse/system-maintenance-software/N=5+1462060/,"iolo Technologies System Mechanic Ultimate Defense, Product Key Card3.0 out of 5 stars. 2 reviews"
1632289537-824,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"Intuit® QuickBooks® Desktop Enterprise 2021, Platinum, For 3 Users, 1-Year Subsc...0.0 out of 5 stars."
1632289615-966,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Photo Editing Software,https://www.officedepot.com/a/browse/photo-editing-software/N=5+1462073/,Photo Explosion3.0 out of 5 stars. 31 reviews
1632289709-1057,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Microsoft Office Software,https://www.officedepot.com/a/browse/microsoft-office-software/N=5+1462064/,"Corel® WordPerfect® Office 2021 Standard, Disc Download5.0 out of 5 stars. 1 review"
1632289751-1104,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,System Maintenance Software,https://www.officedepot.com/a/browse/system-maintenance-software/N=5+1462060/,"Iolo® System Mechanic® Pro For Unlimited PCs, Download4.4 out of 5 stars. 16 reviews"
1632289689-1030,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Business Management Software,https://www.officedepot.com/a/browse/business-management-software/N=5+1462065/,"AnyTime® Organizer Deluxe 16, Download3.6 out of 5 stars. 8 reviews"
1632289808-1174,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,"Norton™ 360 Deluxe With Norton™ Utilities, For 3 Devices, 1-Year Subscription, P...4.3 out of 5 stars. 18 reviews"
1632289737-1094,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Utilities Software,https://www.officedepot.com/a/browse/utilities-software/N=5+1462061/,"Laplink® PCmover Business 11, 1-Users0.0 out of 5 stars."
1632289537-851,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"VersaCheck® Security Form #1000 Business Check Refills, Blue Graduated, 250 Shee...0.0 out of 5 stars."
1632289537-866,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"Intuit® QuickBooks® Desktop Enterprise 2021, Gold, For 2 Users, 1-Year Subscript...0.0 out of 5 stars."
1632289591-945,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Video Editing Software,https://www.officedepot.com/a/browse/video-editing-software/N=5+1462074/,VEGAS Movie Studio 17 Platinum (Windows)0.0 out of 5 stars.
1632289808-1158,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,"Malwarebytes Premium, For 3 Devices, 1-Year Subscription, For PC/Mac®/Android, P...4.3 out of 5 stars. 25 reviews"
1632289808-1175,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,"NordVPN Internet Security and Privacy 1-Year Subscription, For 6 Devices1.0 out of 5 stars. 1 review"
1632289537-886,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"Intuit® QuickBooks® Online Simple Start 2021, Windows®0.0 out of 5 stars."
1632289413-730,https://www.officedepot.com/a/browse/software/N=5+1462054/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462084/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462087/,MAGIX  Photostory Deluxe 2021 (Windows)0.0 out of 5 stars.
1632289689-1038,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Business Management Software,https://www.officedepot.com/a/browse/business-management-software/N=5+1462065/,"Business Plan Pro Premier, Gold Edition0.0 out of 5 stars."
1632289463-752,https://www.officedepot.com/a/browse/software/N=5+1462054/,Graphic Design Software,https://www.officedepot.com/a/browse/graphic-design-software/N=5+1462084/,CAD Design Software,https://www.officedepot.com/a/browse/cad-design-software/N=5+1462085/,"IMSI TurboCAD Deluxe 2D/3D, Disc4.2 out of 5 stars. 6 reviews"
1632289709-1052,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Microsoft Office Software,https://www.officedepot.com/a/browse/microsoft-office-software/N=5+1462064/,Microsoft 365 Business Standard1.7 out of 5 stars. 9 reviews
1632289808-1141,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,"Norton™ 360 Deluxe, For 3 Devices, 1 Year Subscription, Windows®, Download4.0 out of 5 stars. 25 reviews"
1632289808-1167,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,"Webroot® Antivirus Protection 3 Device, 1-Year Subscription4.4 out of 5 stars. 1983 reviews"
1632289785-1129,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Backup Software,https://www.officedepot.com/a/browse/backup-software/N=5+1462057/,Paragon Hard Disk Manager For Mac®0.0 out of 5 stars.
1632289808-1177,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Internet Security Software,https://www.officedepot.com/a/browse/internet-security-software/N=5+1462058/,NordVPN 12 Month Subscription4.2 out of 5 stars. 6 reviews
1632289591-938,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Video Editing Software,https://www.officedepot.com/a/browse/video-editing-software/N=5+1462074/,Nero BackItUp (Windows)0.0 out of 5 stars.
1632289484-773,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Personal Finance Software,https://www.officedepot.com/a/browse/personal-finance-software/N=5+1462081/,Quicken Deluxe 20212.8 out of 5 stars. 16 reviews
1632289537-812,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"QuickBooks Desktop Pro 2021, 3 Users, Download (Windows)5.0 out of 5 stars. 1 review"
1632289537-838,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"Intuit® QuickBooks® Desktop Payroll Enhanced 2021, Windows®0.0 out of 5 stars."
1632289537-854,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"VersaCheck® InstantChecks™ Form #3001 Bundle, Disc0.0 out of 5 stars."
1632289504-794,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Tax Preparation Software,https://www.officedepot.com/a/browse/tax-preparation-software/N=5+1462083/,TurboTax Desktop Deluxe 2020 Federal Only Efile (Mac)4.4 out of 5 stars. 16574 reviews
1632289537-828,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,Avanquest Checksoft Home & Business (Windows)3.0 out of 5 stars. 2 reviews
1632289709-1061,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Microsoft Office Software,https://www.officedepot.com/a/browse/microsoft-office-software/N=5+1462064/,Microsoft 365 Personal - McAfee Internet Security 3 Device0.0 out of 5 stars.
1632289504-796,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Tax Preparation Software,https://www.officedepot.com/a/browse/tax-preparation-software/N=5+1462083/,"ComplyRight™ LaserLink XL Tax Software, 2020, Windows®, Disc0.0 out of 5 stars."
1632289615-970,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Photo Editing Software,https://www.officedepot.com/a/browse/photo-editing-software/N=5+1462073/,"Adobe® Lightroom® CC, 1-Year Subscription, Download4.0 out of 5 stars. 2 reviews"
1632289484-775,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Personal Finance Software,https://www.officedepot.com/a/browse/personal-finance-software/N=5+1462081/,Quicken Home & Business 2021 (Windows)3.3 out of 5 stars. 7 reviews
1632289689-1036,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Business Management Software,https://www.officedepot.com/a/browse/business-management-software/N=5+1462065/,Barcode Maker - Box pack - 1 PC - CD - Win0.0 out of 5 stars.
1632289785-1133,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Backup Software,https://www.officedepot.com/a/browse/backup-software/N=5+1462057/,"Stellar Data Recovery Professional, For Mac®0.0 out of 5 stars."
1632289615-965,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Photo Editing Software,https://www.officedepot.com/a/browse/photo-editing-software/N=5+1462073/,Corel Painter 20220.0 out of 5 stars.
1632289591-916,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Video Editing Software,https://www.officedepot.com/a/browse/video-editing-software/N=5+1462074/,Roxio Creator NXT 7 Pro (Windows)0.0 out of 5 stars.
1632289673-1025,https://www.officedepot.com/a/browse/software/N=5+1462054/,Business Software,https://www.officedepot.com/a/browse/business-software/N=5+1462062/,Document Management,https://www.officedepot.com/a/browse/document-management/N=5+1462063/,"Adobe® Acrobat® Standard DC- 3 Year, For Windows®5.0 out of 5 stars. 1 review"
1632289484-776,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Personal Finance Software,https://www.officedepot.com/a/browse/personal-finance-software/N=5+1462081/,Quicken Premier 20212.7 out of 5 stars. 3 reviews
1632289634-982,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Audio Editing Software,https://www.officedepot.com/a/browse/audio-editing-software/N=5+1462072/,MAGIX Samplitude Pro X5 Suite (Windows)0.0 out of 5 stars.
1632289504-797,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Tax Preparation Software,https://www.officedepot.com/a/browse/tax-preparation-software/N=5+1462083/,TurboTax Desktop Basic 2020 Federal Only Efile (Mac)4.5 out of 5 stars. 487 reviews
1632289737-1078,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Utilities Software,https://www.officedepot.com/a/browse/utilities-software/N=5+1462061/,"Corel® Parallels Desktop 16, For Windows®/Mac, Disc/Product Key5.0 out of 5 stars. 2 reviews"
1632289634-985,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Audio Editing Software,https://www.officedepot.com/a/browse/audio-editing-software/N=5+1462072/,MAGIX Movie Edit Pro Plus (2021)  (Windows)0.0 out of 5 stars.
1632289737-1096,https://www.officedepot.com/a/browse/software/N=5+1462054/,"Antivirus, Security & Utilities Software",https://www.officedepot.com/a/browse/antivirus-security-and-utilities-software/N=5+1462055/,Utilities Software,https://www.officedepot.com/a/browse/utilities-software/N=5+1462061/,"Laplink® DiskImage™, Disc2.3 out of 5 stars. 6 reviews"
1632289634-997,https://www.officedepot.com/a/browse/software/N=5+1462054/,Editing Software,https://www.officedepot.com/a/browse/editing-software/N=5+1462071/,Audio Editing Software,https://www.officedepot.com/a/browse/audio-editing-software/N=5+1462072/,MAGIX Samplitude Music Studio 2021 (Windows)0.0 out of 5 stars.
1632289537-815,https://www.officedepot.com/a/browse/software/N=5+1462054/,Finance & Legal Software,https://www.officedepot.com/a/browse/finance-and-legal-software/N=5+1462079/,Small Business Finance Software,https://www.officedepot.com/a/browse/small-business-finance-software/N=5+1462082/,"QuickBooks Desktop Pro For Mac 2021, Download (Mac)4.0 out of 5 stars. 3 reviews"
,,"Antivirus, Security & Utilities Software",,Network Storage Software,,Cisco 2800 Series Advanced Security Feature Pack
